0,411,1
1,302,1
0,410,1
1,301,1
0,424,1
1,301,1
0,409,1
1,303,1
0,433,1
1,304,1
0,454,1
1,317,1
0,472,1
1,345,1
0,436,1
1,315,1
0,420,1
1,310,1
0,417,1
1,301,1
0,428,1
1,306,1
0,440,1
1,311,1
0,422,1
1,302,1
0,439,1
1,302,1
0,435,1
1,312,1
0,426,1
1,308,1
0,439,1
1,313,1
0,422,1
1,300,1
0,435,1
1,313,1
0,438,1
1,302,1
0,440,1
1,310,1
0,437,1
1,313,1
0,434,1
1,321,1
0,438,1
1,311,1
0,432,1
1,301,1
0,451,1
1,312,1
0,434,1
1,311,1
0,428,1
1,307,1
0,421,1
1,305,1
0,406,1
1,300,1
0,431,1
1,307,1
0,436,1
1,315,1
0,439,1
1,315,1
0,434,1
1,318,1
0,427,1
1,304,1
0,433,1
1,311,1
0,433,1
1,307,1
0,433,1
1,310,1
0,427,1
1,303,1
0,416,1
1,300,1
0,394,1
1,308,1
0,430,1
1,310,1
0,456,1
1,308,1
0,434,1
1,309,1
0,427,1
1,305,1
0,434,1
1,320,1
0,411,1
1,309,1
0,415,1
1,300,1
0,431,1
1,309,1
0,443,1
1,309,1
0,431,1
1,312,1
0,432,1
1,312,1
0,417,1
1,309,1
0,433,1
1,310,1
0,410,1
1,301,1
0,427,1
1,309,1
0,452,1
1,315,1
0,431,1
1,309,1
0,420,1
1,303,1
0,447,1
1,312,1
0,437,1
1,302,1
0,403,1
1,308,1
0,381,1
1,305,1
0,437,1
1,311,1
0,431,1
1,310,1
0,444,1
1,313,1
0,440,1
1,302,1
0,420,1
1,302,1
0,448,1
1,300,1
0,429,1
1,306,1
0,414,1
1,311,1
0,443,1
1,316,1
0,445,1
1,311,1
0,432,1
1,310,1
0,436,1
1,312,1
0,441,1
1,311,1
0,448,1
1,313,1
0,449,1
1,329,1
0,476,1
1,323,1
0,421,1
1,319,1
0,439,1
1,319,1
0,444,1
1,326,1
0,450,1
1,309,1
0,434,1
1,305,1
0,430,2
1,305,2
0,384,2
1,302,2
0,423,2
1,304,2
0,446,2
1,310,2
0,448,2
1,310,2
0,420,2
1,305,2
0,430,2
1,317,2
0,452,2
1,315,2
0,447,2
1,301,2
0,446,2
1,309,2
0,422,2
1,303,2
0,433,2
1,308,2
0,436,2
1,311,2
0,417,2
1,300,2
0,433,2
1,304,2
0,432,2
1,302,2
0,402,2
1,307,2
0,426,2
1,305,2
0,429,2
1,308,2
0,446,2
1,311,2
0,440,2
1,312,2
0,429,2
1,309,2
0,427,2
1,302,2
0,438,2
1,301,2
0,456,2
1,314,2
0,443,2
1,311,2
0,428,2
1,311,2
0,409,2
1,313,2
0,414,2
1,315,2
0,444,2
1,306,2
0,423,2
1,300,2
0,426,2
1,312,2
0,446,2
1,311,2
0,461,2
1,311,2
0,426,2
1,306,2
0,443,2
1,310,2
0,458,2
1,332,2
0,443,2
1,311,2
0,424,2
1,302,2
0,430,2
1,317,2
0,444,2
1,317,2
0,459,2
1,326,2
0,419,2
1,301,2
0,431,2
1,311,2
0,430,2
1,299,2
0,437,2
1,313,2
0,417,2
1,301,2
0,423,2
1,311,2
0,429,2
1,313,2
0,430,2
1,305,2
0,430,2
1,311,2
0,447,2
1,313,2
0,443,2
1,319,2
0,418,2
1,300,2
0,426,2
1,303,2
0,440,2
1,325,2
0,434,2
1,312,2
0,463,2
1,313,2
0,425,2
1,316,2
0,442,2
1,314,2
0,446,2
1,303,2
0,432,2
1,314,2
0,450,2
1,314,2
0,427,2
1,315,2
0,427,2
1,311,2
0,461,2
1,313,2
0,446,2
1,312,2
0,441,2
1,310,2
0,423,2
1,304,2
0,448,2
1,300,2
0,421,2
1,309,2
0,440,2
1,311,2
0,443,2
1,315,2
0,428,2
1,304,2
0,438,2
1,306,2
0,418,2
1,299,2
0,422,2
1,313,2
0,423,2
1,303,2
0,414,2
1,311,2
0,436,2
1,312,2
0,428,2
1,310,2
0,422,2
1,315,2
0,443,2
1,310,2
0,417,2
1,304,2
0,405,4
1,303,4
0,445,4
1,308,4
0,457,4
1,325,4
0,436,4
1,302,4
0,418,4
1,302,4
0,437,4
1,308,4
0,424,4
1,305,4
0,425,4
1,301,4
0,427,4
1,304,4
0,425,4
1,311,4
0,432,4
1,312,4
0,433,4
1,313,4
0,430,4
1,305,4
0,439,4
1,311,4
0,414,4
1,300,4
0,419,4
1,304,4
0,407,4
1,308,4
0,426,4
1,310,4
0,444,4
1,313,4
0,444,4
1,310,4
0,427,4
1,309,4
0,433,4
1,314,4
0,450,4
1,314,4
0,483,4
1,314,4
0,428,4
1,310,4
0,435,4
1,315,4
0,424,4
1,304,4
0,453,4
1,313,4
0,412,4
1,299,4
0,439,4
1,303,4
0,418,4
1,310,4
0,455,4
1,310,4
0,447,4
1,311,4
0,417,4
1,303,4
0,431,4
1,315,4
0,417,4
1,308,4
0,417,4
1,300,4
0,428,4
1,307,4
0,427,4
1,306,4
0,435,4
1,312,4
0,436,4
1,313,4
0,449,4
1,313,4
0,412,4
1,305,4
0,402,4
1,305,4
0,481,4
1,310,4
0,418,4
1,300,4
0,434,4
1,311,4
0,436,4
1,305,4
0,450,4
1,310,4
0,443,4
1,315,4
0,425,4
1,303,4
0,418,4
1,303,4
0,438,4
1,319,4
0,421,4
1,312,4
0,408,4
1,312,4
0,421,4
1,296,4
0,443,4
1,321,4
0,443,4
1,303,4
0,422,4
1,302,4
0,425,4
1,311,4
0,445,4
1,309,4
0,444,4
1,311,4
0,427,4
1,303,4
0,425,4
1,305,4
0,427,4
1,302,4
0,424,4
1,307,4
0,413,4
1,299,4
0,421,4
1,301,4
0,443,4
1,316,4
0,453,4
1,309,4
0,444,4
1,323,4
0,440,4
1,310,4
0,427,4
1,303,4
0,421,4
1,299,4
0,441,4
1,309,4
0,428,4
1,307,4
0,435,4
1,303,4
0,427,4
1,314,4
0,453,4
1,314,4
0,412,4
1,301,4
0,365,4
1,294,4
0,441,4
1,304,4
0,438,4
1,311,4
0,447,4
1,306,4
0,419,8
1,311,8
0,423,8
1,308,8
0,421,8
1,310,8
0,427,8
1,309,8
0,439,8
1,313,8
0,413,8
1,300,8
0,426,8
1,300,8
0,475,8
1,310,8
0,453,8
1,312,8
0,450,8
1,311,8
0,451,8
1,310,8
0,437,8
1,308,8
0,458,8
1,314,8
0,473,8
1,343,8
0,431,8
1,313,8
0,418,8
1,312,8
0,463,8
1,316,8
0,451,8
1,317,8
0,427,8
1,314,8
0,420,8
1,304,8
0,433,8
1,312,8
0,441,8
1,310,8
0,428,8
1,300,8
0,434,8
1,310,8
0,453,8
1,311,8
0,410,8
1,298,8
0,413,8
1,298,8
0,449,8
1,317,8
0,446,8
1,318,8
0,452,8
1,318,8
0,428,8
1,303,8
0,433,8
1,311,8
0,407,8
1,302,8
0,452,8
1,302,8
0,409,8
1,300,8
0,399,8
1,302,8
0,410,8
1,302,8
0,435,8
1,309,8
0,439,8
1,314,8
0,417,8
1,308,8
0,429,8
1,310,8
0,433,8
1,300,8
0,446,8
1,316,8
0,440,8
1,318,8
0,427,8
1,314,8
0,428,8
1,303,8
0,433,8
1,313,8
0,419,8
1,307,8
0,451,8
1,305,8
0,444,8
1,310,8
0,436,8
1,312,8
0,456,8
1,313,8
0,460,8
1,307,8
0,421,8
1,312,8
0,433,8
1,311,8
0,432,8
1,312,8
0,431,8
1,305,8
0,441,8
1,313,8
0,470,8
1,304,8
0,426,8
1,303,8
0,437,8
1,315,8
0,419,8
1,310,8
0,434,8
1,305,8
0,420,8
1,300,8
0,446,8
1,322,8
0,425,8
1,303,8
0,441,8
1,307,8
0,435,8
1,312,8
0,443,8
1,314,8
0,454,8
1,317,8
0,444,8
1,311,8
0,434,8
1,301,8
0,441,8
1,307,8
0,443,8
1,315,8
0,414,8
1,307,8
0,434,8
1,307,8
0,399,8
1,303,8
0,440,8
1,316,8
0,407,8
1,300,8
0,428,8
1,303,8
0,424,8
1,303,8
0,466,8
1,332,8
0,428,8
1,310,8
0,477,8
1,312,8
0,441,16
1,312,16
0,408,16
1,296,16
0,399,16
1,313,16
0,432,16
1,312,16
0,430,16
1,312,16
0,430,16
1,314,16
0,444,16
1,309,16
0,441,16
1,310,16
0,426,16
1,302,16
0,439,16
1,325,16
0,446,16
1,304,16
0,418,16
1,310,16
0,413,16
1,300,16
0,428,16
1,314,16
0,469,16
1,311,16
0,414,16
1,293,16
0,414,16
1,301,16
0,412,16
1,302,16
0,414,16
1,303,16
0,446,16
1,313,16
0,417,16
1,293,16
0,418,16
1,305,16
0,434,16
1,308,16
0,427,16
1,313,16
0,412,16
1,301,16
0,437,16
1,304,16
0,444,16
1,309,16
0,446,16
1,313,16
0,437,16
1,306,16
0,403,16
1,296,16
0,451,16
1,310,16
0,410,16
1,302,16
0,444,16
1,311,16
0,437,16
1,309,16
0,442,16
1,311,16
0,441,16
1,316,16
0,407,16
1,295,16
0,412,16
1,310,16
0,438,16
1,301,16
0,386,16
1,300,16
0,420,16
1,302,16
0,434,16
1,313,16
0,442,16
1,311,16
0,444,16
1,311,16
0,451,16
1,307,16
0,444,16
1,311,16
0,379,16
1,301,16
0,442,16
1,307,16
0,425,16
1,302,16
0,435,16
1,312,16
0,429,16
1,310,16
0,436,16
1,314,16
0,426,16
1,318,16
0,427,16
1,307,16
0,433,16
1,312,16
0,440,16
1,314,16
0,442,16
1,313,16
0,436,16
1,317,16
0,444,16
1,316,16
0,448,16
1,311,16
0,414,16
1,302,16
0,411,16
1,300,16
0,423,16
